BK;WE;Objekt-Nr;Objekt-Bez.;aus SAP;Land;PLZ;Ort;Straße;Rahmenplanstrecke;Bahnhof;Bahnhofskategorie;Streckennummer;km von;km bis;Betriebsstelle;Region/Standort;BLM;Objektbetreuer
8300;1255211;21103;VS_Reutte in Tirol (Rt);ja;AT;6600;Reutte;Bahnhofstraße 21;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Reutte in Tirol;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;14,39;14,39;Reutte in Tirol;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21104;VS_Heiterwang-Plansee (Bch H2H);ja;AT;6611;Heiterwang;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Heiterwang-Plansee;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;8,799;8,799;Heiterwang-Plansee;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21105;VS_Bichlbach-Berwang (Bch);ja;AT;6621;Bichlbach;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Bichlbach-Berwang;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;13,069;13,069;Bichlbach-Berwang;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21106;VS_Lähn (Ler H1);ja;AT;6621;Lähn;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Lähn;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;16,414;16,414;Lähn;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21107;VS_Lermoos (Ler);ja;AT;6631;Lermoos;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Lermoos;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;20,356;20,356;Lermoos;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21108;VS_Ehrwald-Zugspitzbahn (Eh);ja;AT;6632;Ehrwald;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Ehrwald-Zugspitzbahn;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;23,3;23,3;Ehrwald-Zugspitzbahn;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21110;VS_Vils (Vi);ja;AT;6682;Vils;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Vils;Kategorie 6;5522 - REUTTE IN TIROL (A) - STAATSGR;4;4;Vils;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21111;VS_Pflach (Rt  H1);ja;AT;6600;Pflach;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Pflach;Kategorie 6;5522 - REUTTE IN TIROL (A) - STAATSGR;11,975;11,975;Pflach;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1260111;21112;VS_Maishofen-Saalbach (Awanst) (Z   K1);ja;AT;5751;Maishofen;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Maishofen-Saalbach;Kategorie 6;4017 - SCHWARZACH=ST.VEIT (A) - SAALF;104,041;104,041;Maishofen-Saalbach (Awanst);IMM Salzburg (Salzburg);Breitfuss Hubert;Hoeller Walter
8300;1260111;21113;VS_Gerling im Pinzgau (Z   H1);ja;AT;5760;Gerling/Pinzgau;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Gerling im Pinzgau;Kategorie 6;4017 - SCHWARZACH=ST.VEIT (A) - SAALF;108,004;108,004;Gerling im Pinzgau;IMM Salzburg (Salzburg);Breitfuss Hubert;Hoeller Walter
8300;1157601;21114;VS_Saalfelden (Saa);ja;AT;5760;Saalfelden;Bahnhofstrasse 71;007 - Schwarzach-St.Veit (a) - Wörgl (a);Saalfelden;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);112,335;112,335;Saalfelden;IMM Salzburg (Salzburg);Breitfuss Hubert;Hoeller Walter
8300;1260112;21115;VS_Leogang-Steinberge (Saa H1);ja;AT;5771;Leogang;Rosental 38;007 - Schwarzach-St.Veit (a) - Wörgl (a);Leogang-Steinberge;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);118,15;118,15;Leogang-Steinberge;IMM Salzburg (Salzburg);Breitfuss Hubert;Hoeller Walter
8300;1260112;21116;VS_Leogang (Saa H2);ja;AT;5771;Leogang;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Leogang;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);120,483;120,483;Leogang;IMM Salzburg (Salzburg);Breitfuss Hubert;Hoeller Walter
8300;1260113;21119;VS_Hochfilzen (Hch);ja;AT;6395;Hochfilzen;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Hochfilzen;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);130,141;130,141;Hochfilzen;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1260113;21120;VS_Pfaffenschwendt (Hch H1);ja;AT;6391;Pfaffenschwendt;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Pfaffenschwendt;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);134,4;134,4;Pfaffenschwendt;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1260113;21121;VS_Fieberbrunn (Hch H2);ja;AT;6391;Fieberbrunn;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Fieberbrunn;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);139,357;139,357;Fieberbrunn;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1163801;21122;VS_Grieswirt (Hch H3);ja;AT;6380;Grießwirt;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Grieswirt;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);144,475;144,475;Grieswirt;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1163801;21123;VS_St.Johann in Tirol (Jti);ja;AT;6380;St. Johann/Tirol;;007 - Schwarzach-St.Veit (a) - Wörgl (a);St.Johann in Tirol;Kategorie 4;6011 - SAALFELDEN (E) - WÖRGL (A);147,675;147,675;St.Johann in Tirol;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1260114;21124;VS_Oberndorf in Tirol (Jti H1);ja;AT;6372;Oberndorf;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Oberndorf in Tirol;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);151,959;151,959;Oberndorf in Tirol;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1163701;21125;VS_Kitzbühel (Kzb);ja;AT;6370;Kitzbühel;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Kitzbühel;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);157,077;157,077;Kitzbühel;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1163701;21126;VS_Kitzbühel Hahnenkamm (Kzb H1);ja;AT;6370;Kitzbühel;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Kitzbühel Hahnenkamm;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);159,541;159,541;Kitzbühel Hahnenkamm;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1163701;21127;VS_Schwarzsee (Kzb H2);ja;AT;6370;Schwarzsee;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Schwarzsee;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);161,442;161,442;Schwarzsee;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Raunegger Rainer
8300;1260115;21128;VS_Kirchberg in Tirol (Kit);ja;AT;6365;Kirchberg/Tirol;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Kirchberg in Tirol;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);166,385;166,385;Kirchberg in Tirol;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1260115;21129;VS_Brixen im Thale (Kit H1);ja;AT;6364;Brixen im Thale;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Brixen im Thale;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);170,065;170,065;Brixen im Thale;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1260115;21130;VS_Westendorf (Kit K1);ja;AT;6363;Westendorf;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Westendorf;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);173,097;173,097;Westendorf;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1260115;21131;VS_Windau (Kit H2);ja;AT;6363;Windau;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Windau;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);176,447;176,447;Windau;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1260115;21132;VS_Hopfgarten Berglift (Kit H3);ja;AT;6361;Hopfgarten im Brixental;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Hopfgarten Berglift;Kategorie 5;6011 - SAALFELDEN (E) - WÖRGL (A);182,2;182,2;Hopfgarten Berglift;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1260115;21133;VS_Hopfgarten (Hp);ja;AT;6361;Hopfgarten;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Hopfgarten;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);183,447;183,447;Hopfgarten;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1163001;21134;VS_Wörgl Süd - Bruckhäusl (Hp  H1);ja;AT;6300;Bruckhäusl;;007 - Schwarzach-St.Veit (a) - Wörgl (a);Wörgl Süd - Bruckhäusl;Kategorie 6;6011 - SAALFELDEN (E) - WÖRGL (A);188,504;188,504;Wörgl Süd - Bruckhäusl;IMM Tirol/Vorarlberg (Innsbruck);Madreiter Johann;Lanner Arno
8300;1260121;21135;VS_Wörgl Kundl (in W) (Kn);ja;AT;6250;Kundl;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Wörgl Kundl;Kategorie 5;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);22,308;22,308;Wörgl Kundl (in W);IMM Tirol/Vorarlberg (Innsbruck);;Astl Anton
8300;1260121;21136;VS_Rattenberg-Kramsach (Rdf H1);ja;AT;6240;Rattenberg;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Rattenberg-Kramsach;Kategorie 6;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);29,991;29,991;Rattenberg-Kramsach;IMM Tirol/Vorarlberg (Innsbruck);;Astl Anton
8300;1260121;21137;VS_Brixlegg (Bri);ja;AT;6230;Brixlegg;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Brixlegg;Kategorie 5;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);31,303;31,303;Brixlegg;IMM Tirol/Vorarlberg (Innsbruck);;Astl Anton
8300;1260121;21138;VS_Münster-Wiesing (Bri H1);ja;AT;6232;Münster Wiesing;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Münster-Wiesing;Kategorie 6;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);37,181;37,181;Münster-Wiesing;IMM Tirol/Vorarlberg (Innsbruck);;Astl Anton
8300;1162001;21139;VS_Jenbach (Jb);ja;AT;6200;Jenbach;Bahnhofstraße 4;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Jenbach;Kategorie 3;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);40,882;40,882;Jenbach;IMM Tirol/Vorarlberg (Innsbruck);;Astl Anton
8300;1260122;21140;VS_Stans (Sns H1);ja;AT;6130;Stans;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Stans;Kategorie 6;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);45,712;45,712;Stans;IMM Tirol/Vorarlberg (Innsbruck);;Astl Anton
8300;1260122;21141;VS_Schwaz (Sw);ja;AT;6130;Schwaz;Bahnhofstraße 17;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Schwaz;Kategorie 4;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);48,36;48,36;Schwaz;IMM Tirol/Vorarlberg (Innsbruck);;Beiler Dietmar
8300;1260122;21142;VS_Pill-Vomperbach (Sw  H1H);ja;AT;6130;Vomperbach;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Pill-Vomperbach;Kategorie 6;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);51,694;51,694;Pill-Vomperbach;IMM Tirol/Vorarlberg (Innsbruck);;Beiler Dietmar
8300;1260122;21143;VS_Terfens-Weer (Sw  H2);ja;AT;6130;Terfens Weer;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Terfens-Weer;Kategorie 6;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);55,231;55,231;Terfens-Weer;IMM Tirol/Vorarlberg (Innsbruck);;Beiler Dietmar
8300;1260122;21144;VS_Fritzens-Wattens (Fw);ja;AT;6122;Fritzens Wattens;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Fritzens-Wattens;Kategorie 5;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);59,067;59,067;Fritzens-Wattens;IMM Tirol/Vorarlberg (Innsbruck);;Beiler Dietmar
8300;1260122;21145;VS_Volders-Baumkirchen (Fw  H1);ja;AT;6111;Volders;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Volders-Baumkirchen;Kategorie 6;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);61,16;61,16;Volders-Baumkirchen;IMM Tirol/Vorarlberg (Innsbruck);;Beiler Dietmar
8300;1260122;21146;VS_Hall in Tirol (H);ja;AT;6060;Hall/Tirol;Bahnhofstraße 14;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Hall in Tirol;Kategorie 5;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);66,606;66,606;Hall in Tirol;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Spiss Othmar
8300;1260122;21147;VS_Rum (H   H2);ja;AT;6063;Rum;;008 - Staatsgrenze n. Kufstein - Innsbruck Hbf (e);Rum;Kategorie 5;6012 - WÖRGL (E) - INNSBRUCK HBF. (E);70,093;70,093;Rum;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Spiss Othmar
8300;1160101;21148;VS_Innsbruck Westbf (in I) (Wt);ja;AT;6020;Innsbruck;Egger-Lienz-Straße 1;011 - Innsbruck Hbf (a) - Landeck (e);Innsbruck Westbf;Kategorie 4;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;1,325;1,325;Innsbruck Westbf (in I);IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Spiss Othmar
8300;1260131;21149;VS_Völs (Vl);ja;AT;6176;Völs;;011 - Innsbruck Hbf (a) - Landeck (e);Völs;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;6,91;6,91;Völs;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1260131;21150;VS_Kematen in Tirol (Vl  H1);ja;AT;6175;Kematen/Tirol;;011 - Innsbruck Hbf (a) - Landeck (e);Kematen in Tirol;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;10,378;10,378;Kematen in Tirol;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1161701;21151;VS_Zirl (Zl);ja;AT;6170;Zirl;;011 - Innsbruck Hbf (a) - Landeck (e);Zirl;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;14,247;14,247;Zirl;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1260132;21152;VS_Inzing (Zl  H1);ja;AT;6401;Inzing;;011 - Innsbruck Hbf (a) - Landeck (e);Inzing;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;16,911;16,911;Inzing;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1260132;21153;VS_Hatting (Zl  H2);ja;AT;6401;Hatting;;011 - Innsbruck Hbf (a) - Landeck (e);Hatting;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;19,163;19,163;Hatting;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1260132;21154;VS_Flaurling (Awanst) (Zl  K1);ja;AT;6403;Flaurling;;011 - Innsbruck Hbf (a) - Landeck (e);Flaurling;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;21,412;21,412;Flaurling (Awanst);IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1164101;21155;VS_Telfs-Pfaffenhofen (Ts);ja;AT;6405;Telfs Pfaffenhofen;;011 - Innsbruck Hbf (a) - Landeck (e);Telfs-Pfaffenhofen;Kategorie 4;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;26,8;26,8;Telfs-Pfaffenhofen;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Schmittner Werner
8300;1260133;21156;VS_Rietz (Ts  H1);ja;AT;6421;Rietz;;011 - Innsbruck Hbf (a) - Landeck (e);Rietz;Kategorie 6;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;31,056;31,056;Rietz;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Wilhelmer Erwin
8300;1260133;21157;VS_Stams (Sts);ja;AT;6422;Stams;;011 - Innsbruck Hbf (a) - Landeck (e);Stams;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;34,647;34,647;Stams;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Wilhelmer Erwin
8300;1260133;21158;VS_Mötz (Sts H1);ja;AT;6423;Mötz;;011 - Innsbruck Hbf (a) - Landeck (e);Mötz;Kategorie 6;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;36,223;36,223;Mötz;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Wilhelmer Erwin
8300;1260133;21159;VS_Silz (Siz);ja;AT;6424;Silz;;011 - Innsbruck Hbf (a) - Landeck (e);Silz;Kategorie 5;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;38,223;38,223;Silz;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Wilhelmer Erwin
8300;1260133;21160;VS_Haiming (Siz H1);ja;AT;6425;Haiming;;011 - Innsbruck Hbf (a) - Landeck (e);Haiming;Kategorie 6;6013 - INNSBRUCK HBF. (A) - ÖTZTAL (E;42,458;42,458;Haiming;IMM Tirol/Vorarlberg (Innsbruck);Jautz Franz;Wilhelmer Erwin
8300;1165001;21161;VS_Landeck-Zams (Le);ja;AT;6500;Landeck;Bahnhofstraße 20;011 - Innsbruck Hbf (a) - Landeck (e);Landeck-Zams;Kategorie 4;6014 - ÖTZTAL (A) - LANDECK (E) (S.A.;71,837;71,837;Landeck-Zams;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Wilhelmer Erwin
8300;1165801;21166;VS_St.Anton am Arlberg (Ao);ja;AT;6580;St. Anton/Arlberg;;012 - Landeck (a) - Bludenz (e);St.Anton am Arlberg;Kategorie 5;6015 - LANDECK (A) - LANGEN AM ARLBER;99,36;99,36;St.Anton am Arlberg;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Wilhelmer Erwin
8300;1169001;21167;VS_Riedenburg (Lna H1);ja;AT;6900;Riedenburg;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Riedenburg;Kategorie 4;6017 - BLUDENZ (A) - BREGENZ (E);12,39;12,39;Riedenburg;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Walser Christian
8300;1169221;21168;VS_Lauterach (in Wo) (Lsa H1);ja;AT;6923;Lauterach;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Lauterach;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);14,196;14,196;Lauterach (in Wo);IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Walser Christian
8300;1169221;21169;VS_Wolfurt (in Wo) (Wo);ja;AT;6960;Wolfurt;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Wolfurt;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);16,98;16,98;Wolfurt (in Wo);IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Walser Christian
8300;1260172;21170;VS_Schwarzach in Vorarlberg (Do  H2);ja;AT;6858;Schwarzach/Vorarlberg;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Schwarzach in Vorarlberg;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);18,62;18,62;Schwarzach in Vorarlberg;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Walser Christian
8300;1168501;21171;VS_Haselstauden (Do  H1);ja;AT;6850;Haselstauden;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Haselstauden;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);20,248;20,248;Haselstauden;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1168501;21172;VS_Dornbirn (in Do) (Do);ja;AT;6850;Dornbirn;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Dornbirn;Kategorie 2;6017 - BLUDENZ (A) - BREGENZ (E);22,233;22,233;Dornbirn (in Do);IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1168501;21173;VS_Dornbirn-Schoren (in Do) (Hos H2);ja;AT;6850;Schoren;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Dornbirn-Schoren;Kategorie 4;6017 - BLUDENZ (A) - BREGENZ (E);23,32;23,32;Dornbirn-Schoren (in Do);IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1168501;21174;VS_Hatlerdorf (Hos H1);ja;AT;6850;Hatlerdorf;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Hatlerdorf;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);25,138;25,138;Hatlerdorf;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1168501;21175;VS_Hohenems (Hos);ja;AT;6845;Hohenems;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Hohenems;Kategorie 4;6017 - BLUDENZ (A) - BREGENZ (E);30,121;30,121;Hohenems;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1260173;21176;VS_Altach (Got H1);ja;AT;6844;Altach;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Altach;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);32,214;32,214;Altach;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1260173;21177;VS_Götzis (Got);ja;AT;6840;Götzis;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Götzis;Kategorie 4;6017 - BLUDENZ (A) - BREGENZ (E);34,76;34,76;Götzis;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1260173;21178;VS_Klaus in Vorarlberg (Awanst) (Rk  K1);ja;AT;6833;Klaus;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Klaus in Vorarlberg;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);38,145;38,145;Klaus in Vorarlberg (Awanst);IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1260173;21179;VS_Sulz-Röthis (Rk  H1);ja;AT;6832;Sulz Röthis;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Sulz-Röthis;Kategorie 6;6017 - BLUDENZ (A) - BREGENZ (E);39,998;39,998;Sulz-Röthis;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1260173;21180;VS_Rankweil (Rk);ja;AT;6830;Rankweil;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Rankweil;Kategorie 3;6017 - BLUDENZ (A) - BREGENZ (E);42,518;42,518;Rankweil;IMM Tirol/Vorarlberg (Innsbruck);Hackl Julian;Wagner Robert
8300;1168001;21181;VS_Feldkirch-Amberg (Fk  H1);ja;AT;6800;Amberg;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Feldkirch-Amberg;Kategorie 6;6017 - BLUDENZ (A) - BREGENZ (E);44,855;44,855;Feldkirch-Amberg;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Wagner Robert
8300;1168001;21182;VS_Feldkirch (Fk);ja;AT;6800;Feldkirch;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Feldkirch;Kategorie 2;6017 - BLUDENZ (A) - BREGENZ (E);46,912;46,912;Feldkirch;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Wagner Robert
8300;1260174;21183;VS_Frastanz (Fa);ja;AT;6820;Frastanz;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Frastanz;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);51,387;51,387;Frastanz;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Naglic Mario
8300;1260174;21184;VS_Schlins-Beschling (Lt  H2);ja;AT;6824;Schlins;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Schlins-Beschling;Kategorie 6;6017 - BLUDENZ (A) - BREGENZ (E);56,198;56,198;Schlins-Beschling;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Naglic Mario
8300;1260174;21185;VS_Nenzing (Awanst) (Lt  K1);ja;AT;6710;Nenzing;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Nenzing;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);57,739;57,739;Nenzing (Awanst);IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Naglic Mario
8300;1260174;21186;VS_Ludesch (Lt);ja;AT;6713;Ludesch;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Ludesch;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);63,327;63,327;Ludesch;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Naglic Mario
8300;1260174;21187;VS_Nüziders (B   H1);ja;AT;6714;Nüziders;;013 - Bludenz (a) - Staatsgrenze n. Lochau-H. / Nendeln;Nüziders;Kategorie 5;6017 - BLUDENZ (A) - BREGENZ (E);65,224;65,224;Nüziders;IMM Tirol/Vorarlberg (Innsbruck);Heis Thomas;Naglic Mario
